Num_Children,Group,Income,Own_Car,Own_Housing,Target
1,1,109371,1,0,1
1,1,91334,0,1,1
0,1,99603,0,0,1
2,1,109756,0,0,1
2,0,91523,1,0,1
1,1,99958,1,1,1
3,0,97101,1,0,1
3,0,53596,0,0,0
1,1,45684,1,1,0
4,0,61474,0,1,0
8,0,65978,1,0,0
2,0,50515,1,0,0
3,0,66463,0,0,0
3,0,35991,1,0,0
3,0,85460,1,0,1
3,0,87865,1,0,0
0,0,48618,1,0,0
2,1,106627,1,1,1
2,1,99024,1,0,1
0,1,73629,1,1,1
1,0,68801,0,0,0
2,1,78761,1,0,0
2,0,98513,1,1,1
1,0,95993,0,1,1
3,1,53089,1,1,0
2,0,30252,1,0,0
1,0,44544,1,0,0
0,0,48638,1,0,0
3,0,67308,0,1,0
4,1,57838,1,1,0
2,1,77152,1,1,1
1,1,119379,1,0,1
3,0,90008,0,0,0
2,1,64862,0,1,0
0,1,101199,0,1,1
4,0,32545,1,1,0
3,0,89406,0,1,1
1,1,43614,1,1,0
6,0,79901,1,1,1
2,1,85515,1,1,1
1,0,78369,1,0,0
0,1,110865,1,1,1
2,0,74338,1,1,0
2,0,35624,1,0,0
2,1,101658,1,1,1
1,1,119446,1,0,1
3,1,70371,1,1,1
1,1,81250,0,0,0
1,0,55168,0,0,0
0,0,90171,1,1,1
1,0,74798,1,0,0
1,1,49123,1,1,0
1,1,52359,1,0,0
2,0,68042,1,0,0
0,1,40884,1,0,0
1,1,52173,1,1,0
5,0,73637,0,0,0
1,1,46173,1,0,0
3,0,92497,1,0,1
0,0,52708,0,0,0
3,0,75066,0,0,0
5,1,46703,0,0,0
3,1,100550,1,1,1
0,1,61974,1,1,0
4,1,84120,0,1,1
1,0,83977,1,0,0
0,0,31066,0,0,0
4,1,102199,1,1,1
1,1,42908,1,0,0
2,0,62348,0,0,0
4,1,100616,0,1,1
2,0,93015,1,0,1
2,1,59848,1,0,0
1,1,81307,0,1,1
4,0,95668,1,0,1
2,1,105255,1,0,1
2,1,80375,1,1,1
2,0,30738,0,0,0
1,0,71146,0,1,0
1,1,72100,0,0,0
2,1,92564,1,1,1
1,1,58173,1,0,0
4,1,44771,1,1,0
1,1,63506,1,1,0
5,0,41219,1,1,0
4,0,72235,1,1,0
1,1,76399,1,1,1
2,1,106424,1,0,1
1,0,30664,1,0,0
1,0,33999,0,0,0
2,0,66582,0,1,0
8,0,79213,1,0,0
1,1,72345,0,1,0
2,0,67390,0,0,0
1,0,45438,1,0,0
1,0,35314,1,1,0
4,0,31710,1,0,0
3,0,50773,0,0,0
2,0,44633,1,0,0
1,1,97969,1,1,1
4,0,36929,0,0,0
4,0,89884,1,0,1
3,0,97543,1,0,1
2,0,66861,0,0,0
3,1,115521,1,1,1
2,0,59834,1,1,0
4,1,53767,0,0,0
2,1,100296,1,0,1
1,0,77893,0,1,0
0,0,65787,1,0,0
3,1,96705,1,0,1
0,1,84336,1,1,1
2,1,69718,1,0,0
4,1,73847,1,1,1
3,0,68197,1,0,0
2,0,80782,1,0,0
5,0,89078,1,0,1
4,0,79442,1,0,0
2,0,56665,1,1,0
3,1,108020,1,1,1
3,1,46858,1,1,0
5,1,103352,1,0,1
4,1,62533,1,1,0
1,0,53998,1,0,0
2,0,61951,1,0,0
0,1,100719,1,1,1
2,0,95459,0,1,1
2,1,45156,1,0,0
2,1,76844,1,1,1
5,0,33212,0,0,0
2,0,47360,0,0,0
4,0,72391,0,0,0
0,0,63183,1,0,0
1,1,56628,1,1,0
2,1,74954,1,0,0
4,0,32938,1,0,0
3,0,76808,0,1,0
1,0,86724,1,1,1
2,1,105805,1,0,1
2,0,99128,0,0,1
1,0,90525,0,0,0
4,1,117432,1,0,1
2,1,107123,1,1,1
2,1,110111,1,1,1
1,0,43081,1,0,0
4,0,50044,1,0,0
4,1,92677,1,0,1
2,0,88446,1,1,1
1,1,110701,1,1,1
0,0,42213,1,1,0
1,1,65112,1,1,0
3,0,98877,1,0,1
4,0,92292,1,1,1
2,1,113351,1,0,1
3,0,63013,1,0,0
1,1,64396,1,1,0
3,0,96884,0,1,1
4,1,61188,1,1,0
2,0,78400,1,0,0
4,0,70337,0,1,0
0,0,44396,1,1,0
1,1,47296,1,0,0
2,0,78776,0,0,0
0,1,63195,1,0,0
4,1,56935,1,0,0
1,0,30849,0,0,0
3,1,94749,1,1,1
2,1,107386,1,1,1
2,1,60395,1,1,0
0,1,83637,1,1,1
5,1,74391,1,0,0
0,0,55863,1,1,0
3,1,52578,1,0,0
1,0,78387,1,0,0
1,1,67322,1,0,0
1,1,59179,1,0,0
2,1,60212,1,1,0
3,1,62180,0,1,0
2,0,82910,1,0,0
4,1,73869,1,1,1
4,0,82047,0,0,0
4,1,80842,1,0,1
0,1,68356,1,0,0
1,0,52626,1,1,0
1,1,82008,1,1,1
1,0,54152,1,0,0
2,0,48293,1,1,0
1,0,96589,0,0,1
1,1,114460,0,0,1
1,0,95784,1,0,1
3,0,75282,1,0,0
1,0,79893,0,1,1
0,1,55849,1,0,0
0,0,79954,1,1,0
1,1,99950,1,1,1
3,0,87737,1,0,0
4,1,98955,0,1,1
1,1,43910,1,0,0
6,1,85977,1,1,1
6,1,102573,0,0,1
4,1,47165,1,0,0
2,0,52536,1,0,0
1,1,93786,1,0,1
2,1,57518,1,1,0
2,0,95406,1,1,1
4,1,115336,1,0,1
3,1,90092,0,0,1
2,0,64796,0,0,0
0,1,78225,1,1,1
0,0,49222,1,0,0
6,0,30636,0,0,0
1,1,102950,0,0,1
1,0,97715,1,0,1
2,0,57061,1,0,0
3,0,78436,1,0,0
0,0,67288,0,1,0
1,1,41589,1,0,0
5,1,40311,0,1,0
0,1,41234,1,0,0
6,0,92011,0,1,1
2,0,85537,0,0,0
0,0,73251,1,0,0
1,1,80581,0,0,1
5,1,93005,1,1,1
0,1,48207,1,1,0
2,1,78999,1,1,1
5,1,56646,1,0,0
0,1,107136,1,1,1
2,1,119694,1,0,1
2,0,81039,0,0,0
3,1,74717,1,0,0
0,1,94380,1,1,1
2,1,48452,1,0,0
1,0,53528,1,0,0
1,1,70934,1,1,1
2,0,95914,1,0,1
4,0,42159,0,0,0
2,1,76622,1,0,0
3,0,56970,1,1,0
2,1,52068,0,1,0
1,1,108674,1,0,1
1,0,42932,1,0,0
3,0,33577,1,0,0
2,0,40839,1,1,0
2,0,72569,1,0,0
4,0,30991,1,1,0
0,1,118672,1,0,1
3,0,30506,0,0,0
3,0,64702,0,0,0
3,1,57165,1,0,0
0,0,87078,0,0,0
1,1,53741,1,0,0
3,1,42862,1,1,0
1,0,58067,1,0,0
2,0,91462,1,1,1
3,1,54965,1,1,0
0,0,83120,0,1,1
4,0,43961,1,1,0
1,0,38729,1,0,0
5,1,75976,0,1,0
1,1,90544,1,1,1
0,1,84490,1,0,1
2,0,57116,0,0,0
0,1,93984,1,1,1
4,1,79923,1,1,1
2,0,74941,0,0,0
5,1,71821,1,0,0
5,1,114998,0,1,1
1,1,103979,0,0,1
0,1,62620,1,0,0
2,1,105222,1,1,1
1,0,69062,1,1,0
0,1,48187,1,0,0
2,0,60954,0,1,0
4,0,57710,1,1,0
3,1,54929,1,0,0
0,1,80727,0,0,1
3,1,57506,1,1,0
2,1,77583,1,0,1
1,1,82356,1,1,1
2,1,76721,1,0,1
3,0,49110,1,0,0
1,1,63079,1,0,0
1,1,118009,1,1,1
2,1,103008,0,1,1
1,1,82986,1,1,1
1,0,43066,1,0,0
2,1,77501,1,0,0
0,0,34800,0,0,0
2,0,41253,1,1,0
3,1,96905,1,0,1
5,0,96135,0,0,1
0,0,81235,1,0,0
2,1,93019,0,1,1
3,1,76602,1,1,1
2,1,112237,1,0,1
3,1,71612,1,0,0
2,1,64733,1,0,0
1,0,60137,0,1,0
4,0,49799,1,0,0
0,0,94794,1,1,1
2,1,81967,0,1,1
2,0,86695,0,1,1
0,1,100319,1,0,1
0,1,62695,1,0,0
1,0,57821,1,1,0
0,1,90572,0,1,1
0,1,113284,1,1,1
3,1,73418,1,0,0
3,0,37505,1,0,0
1,1,53640,1,0,0
4,0,41407,1,0,0
1,1,71552,1,0,0
1,0,76070,0,0,0
3,0,92144,1,0,1
2,1,68061,0,1,0
1,1,117534,1,1,1
3,1,85147,0,0,1
3,1,95978,1,1,1
2,1,88636,1,1,1
1,1,41816,1,1,0
2,1,88113,1,0,1
1,0,71658,0,0,0
2,0,70849,1,1,0
0,0,67240,0,1,0
3,0,62371,1,1,0
4,1,92868,1,0,1
4,1,111022,1,0,1
5,1,53795,1,0,0
3,1,50984,1,1,0
0,1,117072,1,0,1
2,0,38596,1,0,0
1,0,94690,0,0,1
1,1,72379,1,1,0
1,0,46669,1,1,0
3,1,55901,1,0,0
1,1,54871,1,1,0
0,1,103940,1,1,1
0,1,54899,0,1,0
3,1,107606,0,1,1
0,1,81530,0,1,1
2,1,60324,1,1,0
5,1,64567,1,1,0
5,1,106805,1,0,1
2,1,44660,0,0,0
1,0,97114,0,0,1
2,1,98790,1,0,1
2,1,64128,1,0,0
4,0,31198,1,0,0
3,1,87366,1,1,1
1,1,88917,1,0,1
2,0,80231,1,1,0
2,1,79573,1,1,1
1,1,40126,1,1,0
7,1,111083,0,0,1
1,1,65997,1,1,0
2,0,56900,1,0,0
1,0,73578,0,1,0
1,0,32225,0,0,0
2,0,48203,1,1,0
2,1,91161,1,0,1
1,1,115425,1,1,1
3,0,52835,1,0,0
4,0,51469,1,0,0
2,0,71427,1,1,0
1,0,80116,1,0,0
3,1,83105,1,1,1
3,1,59541,0,1,0
0,0,74573,1,1,0
4,1,40143,1,1,0
2,1,70400,1,1,1
2,0,56793,0,1,0
1,1,117300,0,0,1
2,0,68975,1,1,0
2,0,83014,1,0,0
1,1,57316,0,0,0
2,1,54757,1,1,0
1,0,33305,0,0,0
3,1,57449,1,1,0
4,1,85500,1,1,1
4,1,109613,1,0,1
4,1,77324,1,0,0
1,1,51373,1,0,0
1,1,97004,1,0,1
3,0,33309,0,0,0
3,0,86766,0,1,1
4,0,82038,0,0,0
3,0,73721,1,0,0
3,1,81641,1,1,1
1,0,83173,1,0,0
1,1,60509,0,1,0
4,0,77442,1,0,0
1,0,75514,1,1,0
1,1,80965,1,0,1
2,0,85356,0,0,0
3,0,54997,1,0,0
3,1,111098,1,1,1
3,1,117319,1,0,1
2,0,58684,0,0,0
0,0,33106,1,0,0
2,1,94158,1,1,1
4,1,53211,1,1,0
0,1,114541,0,1,1
1,1,117814,1,1,1
4,1,58368,1,0,0
0,1,102449,1,1,1
3,0,46930,1,0,0
2,1,77679,1,1,1
0,1,60367,1,1,0
0,0,44525,0,0,0
3,0,67811,1,0,0
3,0,47612,1,1,0
5,1,100861,1,1,1
0,0,54343,1,1,0
3,1,60173,1,1,0
1,1,96242,1,0,1
0,0,99140,1,0,1
3,0,34328,1,1,0
3,0,47002,1,0,0
4,1,84460,1,0,1
1,1,81780,1,1,1
3,1,99049,1,0,1
2,1,90538,1,0,1
1,0,67464,0,0,0
0,1,59218,1,1,0
1,0,57544,1,1,0
1,1,117970,0,0,1
1,1,91081,1,1,1
1,1,114151,1,1,1
4,0,90673,1,0,1
3,1,72171,1,0,0
2,0,56012,0,0,0
1,0,35162,0,1,0
1,0,32867,1,1,0
1,0,38677,1,1,0
1,1,79707,1,0,1
0,0,47244,1,1,0
1,0,79571,1,0,0
1,0,37995,0,0,0
3,1,75631,1,0,1
3,1,51037,1,1,0
3,0,31539,1,1,0
2,1,62555,1,1,0
1,1,65289,1,1,0
3,1,69863,0,0,0
2,1,114673,1,0,1
2,0,68745,0,0,0
3,1,41088,1,0,0
0,1,103352,1,1,1
5,0,88172,1,0,1
1,0,73977,1,1,0
2,1,114604,0,0,1
3,1,96104,0,1,1
1,1,96987,1,0,1
3,1,110097,1,1,1
0,0,72242,0,1,0
2,0,72058,0,0,0
2,1,91159,1,0,1
5,1,70783,1,0,0
3,0,71860,0,0,0
2,1,64398,1,1,0
5,0,67030,1,1,0
3,0,49239,1,1,0
0,0,65235,0,1,0
2,0,89154,0,0,1
0,1,104394,1,1,1
0,0,42591,0,0,0
0,1,40010,1,1,0
2,1,86738,1,0,1
5,1,69032,1,1,0
0,1,60897,1,1,0
0,1,107207,1,1,1
1,1,56753,1,0,0
1,1,66308,1,1,0
1,0,96523,0,1,1
3,0,32113,0,0,0
2,0,42681,1,0,0
1,0,77405,0,0,0
2,1,47546,1,0,0
3,1,112381,1,1,1
4,0,88386,0,0,0
2,0,89628,1,0,1
2,0,71029,0,0,0
1,1,45163,0,0,0
0,1,54259,1,0,0
3,0,39200,1,1,0
0,1,53511,0,1,0
1,1,67441,1,0,0
3,0,93175,1,0,1
3,1,96982,1,0,1
4,0,91539,0,0,1
0,1,45008,1,0,0
2,1,56305,1,0,0
2,1,97728,1,0,1
3,0,90474,1,1,1
4,1,96968,0,0,1
1,1,76409,1,0,1
4,1,65580,1,0,0
2,0,73478,1,0,0
0,0,45473,1,0,0
3,1,54785,1,0,0
3,1,101273,1,1,1
1,1,60494,1,1,0
0,1,87407,1,0,1
1,1,111961,1,0,1
2,1,95521,1,1,1
1,1,68021,0,0,0
3,0,39480,1,1,0
1,1,67944,1,0,0
2,1,105847,1,0,1
1,0,66135,1,1,0
2,0,82472,1,0,0
0,0,35357,0,0,0
2,1,105457,1,0,1
2,0,67598,0,0,0
1,0,61980,0,1,0
4,0,51082,1,0,0
1,0,58937,1,0,0
1,0,59295,1,0,0
2,0,50101,1,1,0
4,0,94399,0,0,1
0,0,66236,1,0,0
1,0,59027,1,1,0
2,0,85236,0,1,1
1,0,65433,1,1,0
3,0,46255,1,0,0
3,0,79236,1,0,0
6,1,91756,1,0,1
1,0,90623,1,1,1
0,0,73303,1,0,0
2,0,83321,1,0,0
1,1,88695,1,0,1
0,0,35705,0,0,0
4,1,46663,1,0,0
2,1,47253,1,1,0
5,1,83931,0,1,1
1,0,46355,1,0,0
1,0,81174,0,0,0
3,1,114776,0,1,1
3,0,78398,0,0,0
4,1,53607,1,1,0
1,0,65196,1,0,0
1,0,39315,1,0,0
4,0,68948,1,0,0
0,1,42485,1,1,0
0,0,71554,0,1,0
2,0,30892,0,0,0
3,1,94164,1,0,1
0,0,82380,1,0,0
4,0,77290,1,0,0
0,1,96069,1,1,1
1,1,98803,1,1,1
5,0,72459,1,0,0
1,0,43098,0,0,0
2,1,59272,0,0,0
1,1,69741,0,1,0
2,0,35045,0,1,0
0,1,70515,1,1,1
3,0,35995,0,1,0
6,1,101511,1,0,1
2,0,74109,1,0,0
3,0,37427,1,0,0
0,0,56278,1,0,0
0,0,94749,0,0,1
3,1,113089,1,0,1
3,0,61030,0,0,0
3,1,48679,1,0,0
3,1,85789,1,1,1
1,0,66977,1,0,0
3,1,87391,1,0,1
1,0,38374,1,0,0
1,0,44428,0,0,0
2,1,88323,1,0,1
3,0,85834,1,0,0
2,1,94948,1,0,1
1,0,63163,0,0,0
2,1,95699,1,1,1
1,0,38412,1,0,0
1,1,100230,1,0,1
3,0,52513,0,1,0
3,0,31327,1,0,0
3,1,77225,0,1,1
3,0,36774,1,0,0
2,1,112026,1,1,1
0,0,78900,1,0,0
2,1,60805,1,1,0
0,0,63628,1,1,0
2,0,94044,1,1,1
2,0,61588,1,1,0
1,0,62295,0,0,0
3,0,75329,0,1,0
1,0,51038,1,0,0
0,0,72740,1,0,0
2,0,47315,1,0,0
2,0,41647,0,0,0
4,1,61961,1,1,0
1,1,73872,1,1,1
1,1,95184,0,0,1
6,0,98826,1,0,1
0,1,57501,1,1,0
0,0,39326,1,1,0
2,0,90699,0,0,1
0,1,82566,1,1,1
2,0,87966,0,0,0
1,0,44139,1,0,0
1,0,87080,1,0,1
1,0,90011,0,0,1
3,1,97915,1,1,1
2,0,91607,1,1,1
3,0,74352,1,0,0
3,0,97174,1,0,1
3,0,60208,0,0,0
0,1,109570,1,1,1
0,1,108337,1,0,1
3,1,94158,1,1,1
4,0,65686,1,0,0
1,1,81245,1,0,1
2,0,82975,0,1,0
3,0,41782,1,1,0
5,1,69807,1,1,1
2,1,115274,1,0,1
3,1,113205,1,0,1
1,1,93337,1,1,1
2,0,61445,0,1,0
1,1,96348,1,1,1
2,0,61895,1,1,0
3,0,60977,0,0,0
2,0,93142,1,0,1
2,1,60102,0,0,0
2,1,42839,1,0,0
1,1,58711,1,1,0
2,0,66118,0,1,0
1,0,83868,0,0,0
0,0,72677,1,0,0
2,0,64986,1,1,0
3,0,39477,0,1,0
1,1,52060,1,1,0
1,1,62400,1,0,0
2,0,73386,1,0,0
3,0,30101,0,0,0
2,1,81091,1,0,1
4,0,55895,0,0,0
1,1,62515,1,0,0
2,1,53966,1,0,0
1,1,61273,1,1,0
2,0,63545,0,1,0
3,1,97880,1,0,1
3,0,93912,1,0,1
2,1,46500,1,0,0
3,1,115352,0,0,1
3,0,63327,1,0,0
1,0,70115,1,1,0
2,1,114250,1,0,1
3,0,70479,1,0,0
4,0,67782,0,0,0
1,1,110064,1,0,1
2,0,40012,1,0,0
0,0,86047,0,0,0
1,1,106534,1,1,1
0,1,112554,1,0,1
1,1,85180,0,0,1
1,0,91680,1,0,1
3,0,60313,0,1,0
2,0,36812,1,0,0
1,1,45966,1,1,0
4,0,86415,1,0,1
1,1,92538,1,0,1
2,1,100064,1,1,1
2,0,72364,1,0,0
1,1,51098,1,1,0
3,0,60493,0,1,0
0,1,64664,1,0,0
3,0,80270,1,1,1
2,1,84297,0,0,1
0,1,114917,1,1,1
2,1,94114,1,0,1
1,0,81570,1,0,0
2,0,92652,0,1,1
1,0,32674,0,0,0
5,0,56902,1,0,0
3,1,70723,1,0,0
3,1,45361,1,1,0
0,0,66174,0,0,0
3,1,87772,1,1,1
2,0,51304,0,0,0
0,1,46039,0,0,0
2,0,37042,1,1,0
2,1,118166,1,0,1
5,0,36205,0,0,0
2,1,59111,0,1,0
1,1,85880,1,0,1
1,1,58835,0,0,0
2,0,34466,1,0,0
3,1,107203,0,1,1
3,1,85062,1,1,1
2,1,114461,0,0,1
4,0,70270,1,0,0
1,1,109469,0,1,1
1,1,51081,0,0,0
2,1,57511,1,0,0
3,0,38484,1,0,0
3,0,46747,1,0,0
1,0,45508,0,0,0
1,0,35695,1,0,0
1,0,38256,1,0,0
2,0,67354,1,0,0
1,0,35817,1,1,0
1,0,56625,1,0,0
5,0,45847,0,0,0
0,0,85732,1,0,0
1,0,86299,1,1,1
2,1,74031,1,0,0
2,0,93169,0,1,1
1,1,90450,0,0,1
5,1,103395,0,0,1
1,1,70119,1,0,0
3,1,47241,1,0,0
2,1,73167,1,1,1
2,0,32987,0,0,0
5,1,116993,1,1,1
2,1,86500,1,1,1
2,1,95980,1,0,1
2,0,64291,0,0,0
3,1,97972,1,0,1
1,1,115148,0,0,1
1,0,50420,0,0,0
1,0,41658,0,0,0
2,1,53273,1,1,0
2,1,118532,1,0,1
2,0,69116,1,0,0
4,1,99872,1,1,1
2,1,105123,1,0,1
1,1,107543,0,1,1
1,0,91370,0,1,1
2,0,44726,1,0,0
4,1,116014,0,1,1
2,0,59580,0,1,0
3,0,48959,0,1,0
2,1,54379,1,0,0
1,0,57808,1,1,0
3,0,89580,1,0,1
0,0,67044,1,0,0
3,0,62069,0,1,0
2,0,88791,0,1,1
1,0,55925,0,1,0
2,1,48113,1,0,0
1,1,75747,1,1,1
1,0,42333,1,1,0
2,0,82321,0,0,0
1,0,73835,0,0,0
1,1,98000,1,0,1
2,0,62001,1,1,0
3,0,39076,0,0,0
3,0,65738,0,1,0
2,0,99949,0,0,1
3,0,51973,0,1,0
2,1,67608,1,1,0
1,1,44015,1,1,0
0,0,62171,1,0,0
2,0,34260,1,0,0
0,0,66792,1,1,0
3,0,88276,1,1,1
1,0,81796,1,0,0
2,0,41444,1,0,0
3,1,93810,1,0,1
0,1,118120,1,1,1
5,1,90241,1,0,1
2,1,67724,1,1,0
0,0,80859,0,0,0
3,0,33553,1,1,0
5,1,87056,1,1,1
1,0,98764,0,0,1
0,0,43702,1,0,0
4,1,52059,1,0,0
1,1,41980,1,1,0
2,1,68783,0,1,0
0,1,119174,1,0,1
2,0,36153,1,0,0
5,0,74915,1,0,0
2,0,73680,0,0,0
0,0,91978,1,0,1
0,1,52751,1,1,0
3,0,50361,0,0,0
0,1,98476,1,1,1
0,0,61909,0,0,0
1,1,41843,1,1,0
4,1,61328,1,0,0
1,0,43312,1,0,0
4,1,79742,1,0,1
1,0,43152,0,0,0
3,0,30079,1,0,0
2,0,80913,0,1,1
1,0,47176,1,0,0
3,0,37510,1,0,0
1,0,39116,0,1,0
1,1,84162,1,1,1
0,0,40698,1,0,0
1,0,50447,1,0,0
0,1,103444,0,1,1
5,1,73958,0,0,0
7,0,36280,1,0,0
0,1,108077,1,0,1
1,0,37217,0,0,0
2,0,31844,0,0,0
2,0,36217,1,0,0
2,1,101446,1,1,1
1,1,90225,1,1,1
2,1,84557,1,1,1
0,0,41745,0,1,0
3,0,69460,1,1,0
2,0,53214,0,0,0
1,0,45363,0,0,0
5,0,45482,1,1,0
2,1,112825,0,0,1
0,0,61669,1,1,0
3,0,53698,0,1,0
3,1,101649,1,0,1
3,0,31515,1,0,0
1,1,117402,0,1,1
1,1,117713,1,1,1
1,0,81222,1,0,0
6,1,94063,1,0,1
2,1,91673,1,1,1
3,1,44228,1,0,0
1,1,91540,1,1,1
3,1,98661,0,1,1
3,1,101252,0,0,1
1,1,45248,1,1,0
0,1,110122,1,1,1
0,1,60609,1,1,0
4,1,40891,1,1,0
4,0,41191,1,1,0
1,1,92043,1,1,1
0,1,53748,1,1,0
6,1,103409,1,1,1
1,0,36864,1,0,0
1,1,118319,0,0,1
1,0,84960,0,1,1
1,0,32680,0,0,0
4,0,77969,0,0,0
4,0,81074,1,0,0
3,1,50633,1,0,0
3,0,61511,1,0,0
4,1,114732,1,0,1
3,0,38071,1,0,0
4,0,64295,0,0,0
0,1,88880,1,1,1
1,1,57603,1,0,0
2,1,63619,1,1,0
3,0,44308,0,1,0
1,0,75742,0,0,0
2,1,54448,1,0,0
2,1,80518,1,1,1
2,1,44318,1,1,0
0,0,56535,1,1,0
5,1,67486,1,1,0
0,0,33464,1,1,0
2,0,64103,1,0,0
4,0,30419,1,0,0
2,0,40309,1,0,0
5,0,90196,1,1,1
4,0,73938,1,1,0
1,0,88550,1,0,1
3,1,68414,1,1,0
2,0,88738,1,1,1
1,1,77878,1,0,1
2,0,73601,1,0,0
1,1,80033,1,0,0
2,1,102938,1,1,1
2,0,50536,1,0,0
1,0,62555,1,0,0
5,0,82543,0,0,0
1,0,81624,0,1,0
3,1,77230,1,1,1
1,0,55830,1,0,0
1,1,57496,1,1,0
0,0,40573,0,0,0
4,0,80170,1,1,1
1,0,37201,0,0,0
2,1,64380,0,1,0
3,0,53972,0,1,0
4,1,89751,1,0,1
3,1,111564,1,0,1
2,0,63123,1,0,0
2,0,85287,0,0,0
3,0,46202,1,0,0
3,1,46648,1,1,0
2,1,57629,1,0,0
4,0,57835,1,0,0
1,1,110217,0,1,1
4,0,72071,0,1,0
0,1,95385,1,0,1
2,0,88110,1,0,0
3,0,54484,1,0,0
2,1,69077,1,1,0
3,0,30225,1,0,0
1,1,62630,1,0,0
4,0,79936,1,0,0
1,0,96354,1,0,1
3,0,66316,0,0,0
3,0,59236,0,0,0
3,1,68298,1,0,0
1,0,44760,1,0,0
1,1,88537,1,0,1
2,1,93497,1,0,1
2,1,90411,1,0,1
1,1,50983,1,1,0
0,1,81551,1,0,1
3,0,92618,1,0,1
1,0,86450,0,1,1
3,0,49035,1,1,0
1,0,87184,1,0,1
3,0,46850,1,0,0
3,1,73173,1,0,0
1,0,52606,0,1,0
4,1,42158,1,0,0
1,0,52381,0,0,0
3,1,64262,1,0,0
3,0,49757,0,0,0
1,0,61332,1,1,0
2,1,115433,1,0,1
1,1,67582,0,0,0
2,0,56595,1,1,0
3,0,95585,1,0,1
2,0,66296,1,1,0
2,1,78580,0,0,0
1,0,47573,1,0,0
1,1,75208,1,1,1
1,0,73936,0,0,0
2,1,60321,1,1,0
2,1,68230,1,1,0
0,0,39076,1,0,0
1,0,91205,1,1,1
1,1,42448,1,0,0
3,0,88706,1,1,1
3,1,115540,0,0,1
5,0,74729,1,0,0
2,0,81347,1,0,0
2,0,51513,1,0,0
0,1,62524,1,1,0
2,1,110205,1,0,1
2,1,74911,1,0,0
3,0,99639,1,0,1
1,0,75523,1,1,0
2,1,93112,1,0,1
1,1,80203,1,1,1
2,0,98736,1,0,1
2,1,42184,1,1,0
0,1,85039,0,1,1
2,1,77153,1,0,0
3,0,67752,1,0,0
0,0,69256,1,0,0
0,0,36877,1,0,0
2,1,84749,1,1,1
0,0,40687,1,0,0
5,0,82377,1,0,0
1,1,79938,1,0,1
1,1,67496,0,1,0
0,0,30985,1,0,0
1,1,51220,0,1,0
3,0,46278,1,0,0
5,0,85367,1,0,1
6,1,77571,1,1,1
3,1,119567,1,0,1
3,1,98900,1,0,1
2,0,72816,1,1,0
1,1,86898,1,1,1
4,1,115252,1,0,1
1,0,81640,1,1,1
3,1,50756,1,1,0
0,1,50260,1,1,0
3,0,43072,1,0,0
2,0,62267,1,0,0
2,0,68970,1,0,0
1,1,63603,1,1,0
3,0,37183,1,0,0
3,1,104730,1,1,1
1,1,43649,1,0,0
2,1,64548,1,1,0
2,0,71604,1,1,0
1,1,41994,0,0,0
1,1,74703,1,0,0
2,0,82084,1,1,0
0,0,45013,1,0,0
0,0,74485,0,0,0
2,1,108782,1,1,1
1,1,57369,1,0,0
3,1,60651,1,1,0
1,1,104570,1,0,1
0,1,89873,1,0,1
2,0,46233,0,0,0
0,0,38276,0,0,0
2,0,63268,1,0,0
2,1,96175,1,0,1
4,0,82232,1,0,0
3,1,101965,0,0,1
0,1,80091,1,0,0
3,0,30502,1,0,0
0,0,93839,1,0,1
4,1,52164,1,1,0
1,0,61920,1,0,0
0,1,43774,1,1,0
2,0,92274,1,1,1
0,1,81787,0,1,1
0,1,47600,1,1,0
1,0,52091,1,1,0
4,1,96282,1,0,1
0,1,115813,0,1,1
3,1,65851,1,1,0
0,0,86908,1,0,0
2,0,48224,0,1,0
2,0,88556,1,0,1
3,1,84845,0,0,1
4,0,64985,1,0,0
3,1,113773,1,1,1
2,1,84688,1,1,1
2,1,113669,1,1,1
2,0,91650,1,0,1
1,1,61412,1,0,0
1,0,70895,0,0,0
1,1,55017,1,0,0
1,1,118959,1,1,1
2,1,50428,1,1,0
3,0,80043,0,0,0
1,1,80216,0,1,1
0,0,56938,1,1,0
2,1,63518,1,1,0
0,1,49530,0,1,0
1,0,37644,0,0,0
1,0,84475,1,0,0
2,0,63742,1,0,0
1,1,70765,1,1,1
2,1,119966,0,1,1
1,0,59301,1,1,0
3,1,119430,1,0,1
2,0,76945,1,0,0
2,1,82977,1,0,1
1,0,79406,1,0,0
2,0,55307,1,0,0
2,1,113405,1,1,1
4,0,49284,0,1,0
2,1,58617,1,1,0
2,0,39176,1,0,0
0,1,72589,1,0,0
3,1,45705,0,0,0
1,0,89814,0,0,0
3,0,61083,0,1,0
2,1,88511,1,1,1
1,1,86059,1,0,1
2,1,57120,1,0,0
2,1,40319,0,0,0
0,1,48198,1,1,0
2,1,47241,1,1,0
1,1,46428,0,1,0
1,0,87774,1,0,1
1,0,52851,1,0,0
3,0,63145,0,0,0
2,0,91052,1,0,1
2,1,90571,0,1,1
2,0,46168,0,0,0
3,0,97582,0,0,1
1,0,79487,1,0,0
2,1,72447,1,1,1
3,0,43651,1,0,0
2,1,119853,1,1,1
2,0,38303,0,0,0
3,0,76147,1,0,0
4,1,106485,1,0,1
3,0,47035,1,0,0
3,0,86454,1,0,0
1,0,90966,1,1,1
0,0,92502,1,0,1
1,0,66943,0,0,0
2,1,67374,1,1,0
